Temperature,Actual Conductivity,Dissolved Oxygen,Turbidity,Chlorophyll-a
30.52769,97.28194,7.65586,64.05457,4.851867
30.49969,97.47305,7.95872,63.8928,5.098577
30.49502,97.33614,7.921461,54.84047,4.926853
30.47713,97.12408,7.581323,92.90442,5.0741
30.41469,97.29543,6.721059,70.56593,4.89046
30.45544,96.88177,7.601394,62.35146,4.874474
30.31333,98.09428,6.533041,56.81939,4.939047
30.42803,97.0478,7.589835,57.69214,4.946606
30.34074,97.469,6.043144,49.30093,4.935357
30.38075,97.13489,7.51583,66.18484,5.035125
30.36124,97.1629,7.203831,63.81697,5.051179
30.36209,96.8856,7.592988,48.5453,4.945986
30.34801,97.0326,7.337886,55.44285,5.005471
30.32488,97.00613,7.287458,56.52958,4.925076
30.30379,96.93119,7.167054,63.46859,4.948924
30.28896,97.05468,6.786001,56.12367,5.083544
30.26755,96.78865,7.120099,98.51643,5.25271
30.24779,96.89992,6.818774,53.34926,4.985418
30.22605,97.08683,6.507468,47.73965,5.021173
30.21396,97.06518,6.682131,84.60075,4.921918
30.1794,97.12867,6.459685,54.03593,4.92707
30.18754,96.92108,6.600694,48.93547,5.153036
30.17591,96.92237,6.605955,44.6463,4.818055
30.15903,96.99675,6.533798,68.102,5.073143
30.14598,96.99866,6.513961,61.89291,5.338425
30.13209,96.97393,6.396982,47.10916,5.011727
30.1091,97.22156,6.096025,64.36416,5.07268
30.10316,97.16993,5.994539,58.31088,5.342192
30.09407,97.31154,5.879609,61.5044,5.293325
30.08982,97.32675,5.473515,49.77616,5.181196
30.08002,97.34077,5.539865,57.04201,5.282382
30.07117,96.98624,5.999691,48.16276,5.543699
30.06906,96.78321,6.395656,72.73833,5.604532
30.06854,96.7751,6.362844,64.68345,5.404508
30.06942,96.76593,6.533534,57.2429,5.592595
30.06368,96.83718,6.500672,82.66306,5.643272
30.08351,96.63826,6.314452,58.4895,5.951417
30.07613,96.98688,6.054152,54.42408,5.609463
30.05539,97.41064,5.817734,57.03193,5.045242
30.07089,97.37895,5.24578,56.50295,5.145765
30.06335,97.19303,5.097591,62.80434,5.121365
30.04511,97.68545,4.687014,34.44619,5.043306
30.05441,97.92266,4.205132,59.89284,4.845725
30.04805,98.27322,3.755776,38.23077,4.613114
30.04443,99.89578,3.890167,43.8212,4.272717
30.05701,99.91881,4.382054,33.667,4.680185
30.06363,99.85396,4.386583,40.55909,4.485714
30.06648,100.0578,4.430418,48.03378,4.398432
30.07783,100.0331,4.20954,45.78908,4.437372
30.06989,100.0447,4.151204,43.72281,4.83007
30.0875,99.69993,4.782352,37.76543,4.646321
30.10271,98.54196,5.076534,42.24026,4.89794
30.10625,98.97864,5.080341,51.60571,4.896578
30.12727,98.5851,5.481543,51.95092,4.897772
30.13314,99.00977,5.517935,42.15973,5.2555
30.16056,98.83344,5.660147,41.2964,5.379629
30.14988,98.94817,5.498734,43.41153,4.787817
30.15998,98.73443,5.702725,53.7835,5.026443
30.16778,98.36666,5.87912,46.1912,5.455465
30.16938,98.50102,5.858112,45.98427,5.217251
30.17963,98.54827,5.758766,55.45127,5.06044
30.19644,98.34315,5.728704,50.36749,5.270504
30.19349,98.35692,5.986403,60.94656,5.42198
30.1604,98.49315,5.78877,53.47796,5.026492
30.15412,98.56203,5.511569,46.0808,5.589728
30.16044,98.63152,5.476429,60.76188,5.110046
30.16364,98.29601,5.622538,86.17034,5.345154
30.16552,98.28261,5.820023,51.71813,5.264266
30.19218,98.29624,6.180622,77.90138,5.543475
30.16593,98.37102,5.62326,60.3615,5.878853
30.20491,98.34778,6.087749,62.80135,6.180962
30.27276,98.21104,6.744452,54.52282,6.612661
30.32478,97.70484,7.456285,85.53924,7.185016
30.37519,97.60704,7.834229,81.05663,7.546811
30.29453,98.17233,6.587393,72.7747,7.082704
30.20253,98.06992,5.918736,66.46136,6.283916
30.29035,97.87027,6.847469,66.91253,7.192773
30.32459,98.0538,6.900561,106.2857,7.085879
30.29392,98.17973,6.610562,76.64746,6.714361
30.2565,98.3971,6.031386,73.46525,6.361693
30.28111,98.08718,6.558553,82.25916,7.0752
30.30336,98.12915,6.783601,62.47112,6.680504
30.27544,98.23415,6.341884,59.6698,6.509027
30.34641,98.11095,7.114035,63.86465,7.780427
30.34844,98.14081,7.334828,68.79838,7.833536
30.30679,98.50466,6.225045,68.50523,6.703957
30.28938,98.39103,6.222468,74.84176,6.90946
30.40447,97.85414,7.819036,72.12482,9.453442
30.46781,98.04837,7.722938,51.98004,7.809413
30.41535,98.15282,7.381455,66.38355,7.660812
30.35938,98.21696,6.843822,64.72866,7.704394
30.29173,98.61057,5.389086,59.5483,7.702883
30.3853,98.02739,6.498446,53.60067,7.678447
30.37854,98.15106,6.628554,70.80499,7.732838
30.36946,98.76734,7.067239,62.72932,6.734898
30.43616,98.37243,6.513988,62.66795,6.962076
30.52736,98.61301,8.462375,69.0771,6.904264
30.41214,98.66005,6.37523,67.20847,6.859996
30.35368,98.56414,6.359585,65.90176,6.658876
30.29226,99.22296,4.521373,65.73422,6.400377
30.28352,99.49141,4.889776,85.96803,6.367288
30.3921,98.95362,5.777247,58.312,6.576569
30.43795,98.28895,6.277731,67.08372,6.845365
30.34634,98.38007,6.592381,73.72131,6.497401
30.35535,98.33639,6.388158,63.75991,6.434853
30.29726,98.53085,6.368833,56.11608,6.190209
30.36011,98.61146,5.761411,56.85432,6.389559
30.55405,98.75847,7.895075,50.1212,6.532412
30.4846,98.90316,6.355636,57.81062,6.1126
30.52898,99.20007,6.809795,50.02018,6.130032
30.37986,99.18242,6.016463,50.28355,6.080646
30.37059,99.3323,5.360985,54.95457,5.818443
30.45339,99.13609,5.406086,63.26903,6.064787
30.39608,99.36743,5.718657,77.03104,5.748511
30.44289,99.14773,5.495467,55.05464,5.957006
30.47852,99.01012,5.939879,54.04276,5.777406
30.42641,99.44881,5.039693,50.77308,5.768822
30.38262,99.78996,4.545674,77.66207,5.819369
30.25964,100.1152,3.868191,53.59446,4.97673
30.44355,99.48091,5.540215,55.92131,5.46257
30.33508,99.84112,4.464859,54.6157,5.560248
30.34123,99.763,4.659773,62.83416,5.696641
30.43215,99.56834,5.516628,63.31652,5.553016
30.40261,99.95534,4.766624,67.03445,5.353867
30.50694,99.8521,5.563115,60.58005,5.215653
30.37201,100.4202,4.443623,53.59401,5.139923
30.41303,100.2754,4.277344,55.99212,5.355684
30.34047,100.2552,4.218234,53.97824,5.384992
30.38313,100.0209,4.184072,62.6952,5.147052
30.54706,100.0162,5.590225,54.96194,5.195755
30.45,99.98404,4.71081,127.1742,5.179313
30.51098,99.75539,5.421569,57.53459,5.292513
30.4311,99.93394,4.478407,64.37251,5.649387
30.47379,99.47697,5.639727,62.85052,5.526854
30.40405,99.06123,5.106065,60.23546,5.399248
30.4469,99.1788,5.655903,56.04047,5.546864
30.44403,99.14507,5.457761,99.26111,6.03019
30.54464,99.00778,6.21922,41.89447,5.914382
30.53115,99.19721,5.971825,81.26141,6.156882
30.52309,99.32195,5.611581,47.10222,5.755833
30.50379,99.34951,5.581149,58.70251,6.031481
30.50686,99.28066,5.815586,55.17685,6.217276
30.51418,99.3968,5.823132,50.11823,5.629478
30.61329,99.20063,6.833583,58.12506,5.613114
30.65156,99.4099,7.018474,47.29783,5.274605
30.64754,99.57709,7.410223,54.66493,5.724226
30.63812,99.60135,7.765638,60.54314,5.7705
30.68804,99.72359,7.445371,55.94027,5.474136
30.67802,99.90053,7.469611,60.71184,5.615132
30.63062,99.79182,7.11285,43.35585,5.54468
30.64672,99.71434,7.518063,41.63268,5.250781
30.56511,99.78542,6.638281,45.50398,5.263949
30.60889,99.73695,7.321522,73.61428,5.503549
30.61272,99.63879,7.625192,48.84952,5.347529
30.59832,99.63638,7.797088,52.3194,5.448375
30.55631,99.56158,7.491356,55.85563,5.267113
30.5296,99.68324,6.967355,49.18668,5.270609
30.4912,99.93296,6.831359,60.79794,5.216793
30.53835,99.76851,7.229221,67.59634,5.530815
30.51108,99.62457,7.272142,61.36272,5.571071
30.50812,99.53317,7.27412,50.68797,5.62882
30.48127,99.30252,7.092608,60.42386,6.025978
30.46802,99.52344,7.025146,53.23996,5.400561
30.44807,99.50729,6.990976,52.31594,5.515345
30.43081,99.09771,7.319744,49.52049,5.362037
30.41459,99.39495,7.141791,53.49215,5.558109
30.39606,99.08817,7.201157,47.26183,5.505243
30.38267,99.10803,7.077736,55.84912,5.517911
30.37203,99.2099,6.83839,50.20032,5.582602
30.35566,98.98519,6.956733,58.28371,5.584936
30.34058,98.88056,6.954308,58.85928,5.647856
30.31363,98.90405,6.261974,63.73914,5.721437
30.3016,98.96652,6.383105,53.27526,5.916612
30.30128,99.08106,6.531538,49.35683,6.0616
30.29396,99.21619,6.413401,54.26304,5.957692
30.27884,99.07653,6.60343,57.41853,5.856405
30.28172,99.15575,6.588374,69.18283,5.581688
30.27875,99.25259,6.628477,71.68343,5.771663
30.285,99.23363,6.77982,67.64664,5.660571
30.28883,99.14978,6.719533,62.84181,5.784771
30.28445,99.21832,6.312416,62.33168,5.848998
30.28585,99.16676,6.25854,60.16573,5.671892
30.28992,98.97353,6.136566,68.43204,6.234487
30.29095,98.8976,6.367341,68.59158,5.972958
30.28898,98.60863,6.999856,57.22131,6.26411
30.27952,98.46255,6.566058,49.22864,5.97935
30.27456,98.84035,7.057837,42.74657,6.009677
30.27016,99.26213,6.247676,46.11758,5.676572
30.26791,99.18266,6.303912,44.18227,5.354268
30.25799,99.58743,6.291501,50.88938,5.228936
30.27736,99.37984,6.26551,46.90751,5.837584
30.29198,99.23188,6.476522,51.95626,5.755394
30.29252,99.32491,6.402316,65.88625,5.439824
30.31476,99.17355,6.548937,77.89017,5.822203
30.32001,99.15819,6.916549,48.66666,5.750775
30.32025,99.13027,7.067469,43.61507,5.583321
30.31721,99.40874,6.973552,45.45195,5.320402
30.33241,99.44432,6.946683,49.20659,5.621415
30.34109,99.6871,6.823784,44.74246,5.47972
30.3742,99.67836,6.151483,51.71008,5.99145
30.46073,99.28867,7.835139,60.38876,7.140475
30.42904,99.36446,7.481558,63.24692,6.977524
30.39161,99.34843,7.640839,68.73077,6.336597
30.37519,99.48639,7.311234,64.12769,5.633129
30.3818,99.56662,6.853225,43.64296,5.899478
30.38231,99.60191,7.31216,48.77637,5.3741
30.36461,99.80341,6.778077,48.3568,5.487003
30.38136,99.67346,6.942347,48.23259,6.401161
30.39365,99.79546,7.060057,50.52389,6.061115
30.46866,99.55614,7.596425,54.27582,7.524759
30.44962,99.70883,6.990429,58.26406,8.03205
30.50708,99.63621,7.976303,83.63822,8.055507
30.51089,99.49982,8.381762,66.71872,8.916332
30.51182,99.25607,8.919874,51.9503,8.747314
30.49754,99.33645,8.48278,57.56117,8.420528
30.47181,99.25766,8.078389,58.80257,8.183393
30.48393,99.5192,7.607268,57.58751,7.498308
30.57201,99.07632,8.956618,61.4016,9.602371
30.60356,99.04591,9.349028,61.66749,10.48391
30.55845,99.43671,8.367373,55.87328,8.663463
30.48314,99.84167,7.136956,63.74408,7.66106
30.50713,99.80338,7.109754,65.79356,7.485524
30.53352,99.65556,7.512253,61.64072,7.939171
30.52913,99.34789,8.260853,70.10676,8.3929
30.51418,99.41313,8.175324,77.84185,7.62537
30.48135,99.59097,7.601255,59.08252,7.414896
30.63207,99.28034,9.113115,84.41011,8.443345
30.582,99.3746,8.89103,73.84078,8.08819
30.6286,99.17548,9.383997,71.44881,8.506028
30.64934,99.15765,9.678332,67.1747,8.777566
30.6155,99.31027,9.13466,82.77381,8.016769
30.73543,99.44296,9.598819,85.47483,8.671859
30.60833,99.43842,8.81727,58.14034,8.062349
30.60572,99.65577,8.277451,47.52744,7.406914
30.65163,99.34808,9.139622,56.68838,7.922287
30.62574,99.39274,8.72695,50.49055,7.703567
30.62226,99.41497,8.929689,53.97622,7.30863
30.6414,99.56527,8.752842,58.05573,7.449415
30.66592,99.56023,8.84375,69.3997,7.789175
30.79188,99.61541,9.593545,57.15117,7.296909
30.64681,100.2714,8.407131,47.43003,6.564018
30.55082,100.5347,6.864868,59.38225,6.785434
30.72314,99.58978,8.878813,60.65893,7.425028
30.7431,99.79018,9.557047,54.73083,6.789714
30.65483,100.3617,7.602262,51.43177,7.076473
30.62741,100.4087,7.787826,48.63809,7.14833
30.69391,99.80537,8.44421,68.91078,7.088024
30.75043,99.83202,8.886532,51.37477,7.122352
30.78154,99.91564,8.655392,53.74136,7.063385
30.75555,100.0464,8.366586,50.93503,6.875793
30.68325,100.2765,8.423994,46.01592,6.533692
30.64231,100.3697,7.374922,51.16524,6.631429
30.66847,100.461,7.543857,44.97765,6.589212
30.79972,100.2674,8.694767,56.17108,6.277157
30.67222,100.5487,7.208966,48.76949,6.105618
30.64749,100.4885,6.321488,64.97198,6.462882
30.67387,100.6542,7.028171,32.73902,6.313385
30.59791,100.6827,6.6228,48.23239,6.261592
30.6116,100.8119,6.042402,44.86691,6.201045
30.71992,100.6088,7.316804,59.70981,6.214883
30.73427,100.6377,6.730265,48.28754,6.185039
30.73993,100.6194,7.304183,84.38727,6.46625
30.69628,100.6771,6.848961,28.69022,6.358047
30.74345,100.5354,7.248947,33.2137,6.303634
30.74076,100.5143,7.050401,39.8738,6.633131
30.86636,100.6672,7.390453,48.7256,6.281689
30.85997,100.8151,7.469995,38.17245,6.132432
30.77408,100.9057,6.815767,28.66566,6.072556
30.7153,100.7478,6.406244,43.71418,6.323188
30.73183,101.0501,6.49635,37.11571,6.039999
30.68549,100.6894,5.849304,31.4113,6.455824
30.81054,101.0208,6.93095,29.52673,6.155201
30.80795,100.7263,6.980453,37.87038,6.234076
30.79821,100.7238,7.173225,36.10719,6.047325
30.71944,100.88,6.030608,29.32373,5.969197
30.66446,101.0866,5.944306,39.9956,6.148865
30.6892,101.0126,6.443802,45.75538,6.397787
30.76646,100.8125,6.345765,31.28521,6.254692
30.93194,100.3166,9.246947,34.89938,6.278026
30.89719,100.497,8.281336,30.96604,6.11405
30.94401,100.4531,9.290081,30.63703,6.328243
30.86781,100.5525,8.829931,40.83107,6.613614
30.8174,100.5781,8.521675,36.37698,6.150502
30.79092,100.5587,7.997173,26.08591,6.130539
30.83371,100.4356,7.197808,24.84851,5.267368
30.81436,100.6579,8.977322,33.9042,5.719593
30.81006,100.62,8.098313,26.86183,5.679265
30.69449,100.9271,6.673642,29.24525,5.539885
30.76502,100.5924,7.600031,27.98674,5.755027
30.72922,100.8732,7.497917,23.41864,5.515347
30.77813,100.3871,7.885154,22.03435,5.934891
30.73419,100.4075,7.519116,29.95837,5.75444
30.71935,100.4993,8.133775,27.3066,5.776955
30.72468,100.3259,8.151871,35.27773,5.78548
30.70538,100.4184,8.392089,30.56535,5.829081
30.71964,100.1784,7.455545,33.7664,5.485248
30.68944,100.3595,8.175929,30.11858,5.793557
30.68728,100.089,8.377344,31.02863,5.762267
30.67285,99.88,8.702784,25.1452,5.995189
30.63899,99.96331,7.364613,28.4501,5.98011
30.63856,99.82696,8.687455,26.18962,5.482301
30.6243,99.84077,8.554515,39.3566,5.815391
30.59639,99.76185,8.573905,47.58867,5.266158
30.5808,99.82747,8.566875,22.6876,5.252132
30.57018,99.77843,8.477645,35.91236,5.900172
30.55158,99.76893,8.420938,31.7118,5.173977
30.53947,99.73601,8.392855,24.3533,5.304834
30.51403,99.69934,8.313951,21.05741,5.566494
30.49657,99.70747,8.213444,30.97989,5.455021
30.46301,99.72243,7.868754,25.00475,5.585553
30.45909,99.67917,7.977602,25.45072,5.284108
30.45009,99.71199,7.929786,27.96039,5.697169
30.43082,99.74606,7.74739,37.52533,5.85771
30.41632,99.70901,7.676315,25.07213,5.559977
30.39365,99.60106,7.796515,30.92895,5.653142
30.38665,99.75698,7.705491,54.36445,5.621967
30.37435,99.69743,7.566607,32.03708,5.898657
30.3668,99.59051,7.454247,31.1001,5.859579
30.3642,99.63588,7.411102,26.56938,5.820045
30.351,99.57203,7.441915,55.36599,6.06218
30.34259,99.67197,7.30798,22.21175,6.050475
30.35065,99.5565,7.405859,32.55161,5.891946
,,,,
30.31847,99.33434,7.529209,19.53145,5.153109
30.33966,99.53658,7.312978,19.91801,5.157447
30.33438,100.1543,6.772569,23.23096,5.128264
30.34456,100.4952,6.649557,25.54198,5.164628
30.35,99.68889,6.637482,39.27547,5.218354
30.36103,100.2578,6.945545,53.79316,5.022659
30.36945,100.2028,6.893293,16.90231,5.084384
30.36032,100.6865,6.730664,19.48183,4.915943
30.35729,100.6844,6.473948,18.25327,4.969822
30.37128,100.5289,6.713995,17.80478,5.155581
30.37917,100.3606,6.772148,38.18197,5.075311
30.39512,100.2696,6.934176,24.57582,5.138892
30.42556,100.0893,7.322936,22.17615,5.206756
30.43837,100.4608,7.141148,16.92214,5.24438
30.46809,100.4371,7.459352,23.30244,5.442492
30.46528,100.3798,7.352254,12.65126,5.954963
30.4376,100.4556,7.242478,20.00979,5.363236
30.45498,100.3669,7.457134,21.06453,6.060897
30.45219,100.4649,7.359844,18.94503,5.272186
30.43821,100.7177,6.991697,37.55197,4.808753
30.43546,100.8995,6.723194,29.75515,4.63826
30.44678,101.0352,6.919229,18.02059,4.791893
30.42822,100.8964,6.375175,38.47792,4.679554
30.49094,100.5564,7.150986,18.44817,6.282382
30.49249,100.5461,7.275145,21.19081,5.757007
30.47653,100.6783,7.225713,20.20071,5.967943
30.50446,100.6899,7.499874,32.34681,6.710526
30.57172,100.678,7.775096,24.5284,7.253068
30.58111,100.6101,8.085019,16.60909,7.170491
30.51592,100.7917,7.637233,22.26611,7.075064
30.57654,100.7117,8.659054,37.44594,7.868723
30.55881,100.7849,7.915603,28.30355,8.033073
30.62333,100.3965,9.049456,23.26379,8.629054
30.6171,100.5551,8.905007,27.71026,8.092869
30.54822,101.0133,7.650813,29.14089,7.615225
30.58809,100.8092,8.45035,23.21999,7.451062
30.64361,100.6849,8.855314,39.02439,9.204535
30.7624,100.6316,9.557416,18.70371,7.904628
30.59191,101.0254,7.914868,25.58238,7.808162
30.61483,100.9033,8.245488,28.18394,8.593066
30.61544,100.924,8.57399,37.58776,7.818197
30.59116,101.0261,8.157448,34.53477,7.679195
30.68551,100.7328,9.02707,53.47898,8.121591
30.73783,100.5748,9.625695,24.37807,8.063313
30.70231,100.5785,9.016354,26.27104,7.297487
30.83385,100.4831,10.41642,28.41458,7.159735
30.8294,100.6688,10.17208,25.05957,7.484168
30.81075,100.7879,10.13352,44.20288,7.570752
30.68468,101.1771,8.815893,20.639,7.253693
30.68436,100.8933,8.872382,18.70849,7.796524
30.73454,100.734,9.291169,26.38792,7.199451
30.82054,100.6651,9.971546,33.44286,7.658855
30.99619,101.3492,10.54362,43.21007,7.215536
30.90168,101.0124,9.982097,35.15105,6.879254
30.8735,101.2215,9.894658,24.84428,6.976829
30.84027,101.1994,9.483851,30.61886,7.096832
30.85811,101.793,9.242102,25.69169,7.064658
30.87244,101.4292,9.331144,20.02971,6.6451
30.83644,101.1713,9.392326,15.52449,6.728798
30.76807,101.1981,8.534806,33.47191,6.889672
30.69165,101.7509,8.385804,26.01893,6.238245
30.68848,101.2867,7.78075,19.86676,6.712464
30.72869,101.3784,8.329397,39.67331,6.931177
30.85386,101.5132,9.300388,21.01662,6.759861
30.81436,101.9613,7.769127,28.60623,6.361919
30.78646,101.9025,8.077005,25.9845,6.782518
30.79238,102.002,7.961344,34.83753,6.594248
30.82595,101.7954,8.101292,30.94391,6.390178
30.94233,101.3533,9.512052,22.42933,6.746932
30.95847,101.4074,9.581462,33.63469,6.752235
30.85486,101.655,8.556533,16.08816,6.727421
30.85741,101.0821,8.757581,26.31876,6.872044
30.83538,93.04199,8.581998,35.78275,6.567463
30.79306,101.3146,7.699522,26.5733,6.563969
30.76694,102.0943,7.512879,14.83502,6.156881
30.93135,101.9059,8.543818,19.68181,6.560911
30.92123,102.0851,8.035121,18.88387,6.18196
30.81983,101.374,8.164645,16.15,6.288944
30.81922,102.1835,7.729051,18.686,6.517066
30.79961,101.6476,7.798431,18.58346,6.45243
30.8232,101.2815,8.047427,19.34467,6.751677
30.76143,101.785,7.455193,23.24249,6.448373
30.78758,101.6405,7.696292,47.67263,6.70262
30.83208,101.6928,8.001726,12.32841,6.415554
30.86203,101.3487,7.858283,17.2538,6.757337
30.83581,101.5603,7.956108,17.34049,6.520186
30.8584,101.5747,8.064587,23.88532,6.519107
30.8604,101.7535,7.692838,13.85697,6.426685
30.81118,102.0663,7.321789,25.83399,6.268012
30.88807,101.8669,7.844833,20.20881,6.494242
30.89391,101.7256,8.136449,31.61001,6.543872
30.8771,101.7482,7.838427,21.65615,6.609458
30.87423,101.8016,7.65428,23.5395,6.598856
30.85765,101.9815,7.676744,17.39922,6.853041
30.85055,102.0867,7.187131,24.11549,6.540116
30.83889,102.1346,7.655211,17.82709,6.646021
30.83954,102.6323,7.165145,27.36565,6.241407
30.82873,102.3491,7.453671,30.98199,6.261591
30.93723,102.3818,7.658824,30.34687,6.298019
30.95194,102.5692,7.541833,23.2661,6.239904
31.04689,102.1051,7.402846,15.68358,6.280494
30.91516,102.809,7.559412,23.38734,6.63954
30.87005,102.5623,6.961197,92.67032,6.247864
30.97192,102.6761,8.164011,21.8761,6.267785
30.89491,102.7498,7.350084,25.07398,6.49309
30.912,102.6169,7.995729,21.50019,6.244902
30.99463,102.2617,8.459743,21.67278,6.199145
30.92769,102.5815,7.935072,35.1454,6.23059
30.92389,102.3124,7.691821,15.29199,6.32364
30.94757,102.1351,7.625879,14.14476,6.304194
30.9687,102.3128,8.231117,12.5902,5.774465
30.93928,101.8287,8.177862,14.98497,5.954396
30.93937,101.9801,8.394497,13.40183,6.046011
30.98087,101.9591,8.922723,19.20074,5.920703
30.94652,101.9143,8.449772,13.22487,6.147802
30.91271,102.165,8.137748,11.1088,6.106974
30.89289,101.8684,8.362196,17.47913,5.731691
30.86656,101.8582,8.393764,13.2859,6.326066
30.86519,101.6241,8.720242,17.94363,5.786737
30.85147,101.6081,8.648024,14.69882,5.564089
30.82133,101.6308,8.546739,14.59741,5.831446
30.81202,101.619,8.76706,13.52645,5.292173
30.80046,101.3016,8.670939,16.26561,5.514966
30.79015,101.5511,8.625587,18.65074,5.342443
30.76786,101.6393,8.411074,15.895,5.550575
30.77124,101.5518,8.478884,12.66217,5.39059
30.7648,101.6026,8.42625,14.82941,5.413177
30.7459,101.6395,8.245928,19.85741,5.631612
30.74735,101.5877,8.280411,24.10494,5.4889
30.73413,101.542,8.136314,24.84852,5.310042
30.73014,101.6133,8.094319,20.13479,5.95323
30.72009,101.6306,8.063151,13.23668,5.934664
